DLR_KEY,DLR_TOP_LVL,DLR_TOP_LVL_DESC,DLR_GRP_ID,DLR_GRP_NM,DLR_ID,BRANCH_ESTB_DT,BRANCH_CLOSED_DT,SELLG_AGRMT_RQRD_FLG,SELLG_AGRMT_12B1_FLG,PAYOUT_FREQ_CD,PAYOUT_FREQ_DESC,STMT_FREQ_CD,STMT_FREQ_DESC,RECV_12B1_TAPE_FLG,AUTO_DIVD_CHK_FLG,WIRE_INCL_ACCRL_FLG,SIPC_INSD_FLG,DLR_FDIC_SELL_FLG,SEC_ID,MBR_SHIP_TYPE_CD,MBR_SHIP_TYPE,INVAL_REP_HNDLG_CD,INVAL_REP_HNDLG_DESC,INVMT_SLIP_ADDR_CD,INVMT_SLIP_ADDR,TRSTE_DFLT_DLR_ID,GRP_SALES_CHNL_ID,GRP_FINCL_INST_ID,DIVD_CONFIRM_SPRSN_FLG,DAILY_CONFIRM_SPRSN_FLG,ONLN_INVAL_REP_HNDLG_FLG,DLR_REP_ST_LIC_VLDN_FLG,DLR_INVAL_REP_ST_LIC_ACTN_FLG,NASD_REGSTN_VLDN_LIC_FLG,INVAL_REP_NASD_REGSTR_FLG,DLR_NM,ADDR_LINE_1,ADDR_LINE_2,ADDR_LINE_3,ADDR_LINE_4,CITY_NM,ST,POSTL_ZIP_CD,CRTY,ROW_STRT_DTTM,ROW_STOP_DTTM,CURR_ROW_FLG,ETL_LOAD_CYC_KEY,SRC_SYS_ID,SPR_ONBS_FLG,ONBS_FLG,INTRL_CNTL_DOC_DT,LTST_CNTL_AUDT_RECPT_DT,INACTV_DT,ACTV_FLG
444,All,All Dealers,,FISERV CORRESPONDENCE SERVICE,331,2002-05-25 00:00:00,2019-11-13 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,331.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FISERV CORRESPONDENCE SERVICE,1125 17TH ST STE 1700,,,,DENVER,CO,80202.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
445,All,All Dealers,18,MERCER,347,2002-05-25 00:00:00,2019-07-22 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,347.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,MERCER TRUST CO,ONE INVESTORS WAY MS-N7L,,,,NORWOOD,MA,2062.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-08-18 00:00:00,,,Y
446,All,All Dealers,27,PERSHING,443,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,443.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,PERSHING LLC,ONE PERSHING PLAZA,,,,JERSEY CITY,NJ,7399.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,N,2011-06-22 00:00:00,2013-07-25 00:00:00,,Y
447,All,All Dealers,22,CITY NATIONAL BANK,2392,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2392.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,CITY NATIONAL BANK,555 S FLOWER ST FL 10,,,,LOS ANGELES,CA,90071.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-07-18 00:00:00,,,Y
448,All,All Dealers,30,GLENMEDE TRUST,2139,2003-01-17 00:00:00,2015-02-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2139.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,GLENMEDE TRUST CO NA (THE),1650 MARKET STE 1200,,,,PHILADELPHIA,PA,19103.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-07-20 00:00:00,,,Y
449,All,All Dealers,39,MASSACHUSETTS MUTUAL LIFE,4534,2009-09-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,4534.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,MASSACHUSETTS MUTUAL LIFE INS CO,ATTN: FUND OPERATIONS MIP C105,1295 STATE STREET,,,SPRINGFIELD,MA,1111.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-15 00:00:00,,,Y
450,All,All Dealers,00,MESIROW FINANCIAL INC,727,2002-05-25 00:00:00,2018-05-11 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,727.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,MESIROW FINANCIAL INC,350 N CLARK,,,,CHESTNUT STREET,IL,60610.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-27 00:00:00,,,Y
451,All,All Dealers,00,INSTINET LLC,67,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,67.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,INSTINET LLC,900 PLAZA 10,10 2ND ST,,,JERSEY CITY,NJ,7302.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,U,U,2012-07-26 00:00:00,,,Y
452,All,All Dealers,97,LPL,75,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,75.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,LPL FINANCIAL CORPORATION,9785 TOWNE CENTRE DR,,,,SAN DIEGO,CA,92121.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,N,2011-08-10 00:00:00,,,Y
453,All,All Dealers,00,WEDBUSH SECURITIES INC,103,2002-05-25 00:00:00,2016-06-09 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,103.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,WEDBUSH SECURITIES INC,1000 WILSHIRE STE 850,,,,LOS ANGELES,CA,90017.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-08-01 00:00:00,,,Y
454,All,All Dealers,,ADVEST INC,107,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,107.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,ADVEST INC,90 STATE HOUSE SQ,,,,HARTFORD,CT,6103.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
455,All,All Dealers,00,APEX CLEARING CORPORATION,158,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,158.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,APEX CLEARING CORPORATION,1700 PACIFIC AVE STE 1400,,,,DALLAS,TX,75201.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-27 00:00:00,,,Y
456,All,All Dealers,00,WINSLOW EVANS & CROCKER INC,332,2007-05-08 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,WINSLOW EVANS & CROCKER INC,175 FEDERAL ST.,6TH FLOOR,,,BOSTON,MA,2110.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-07-05 00:00:00,,,Y
457,All,All Dealers,,CITY SECURITIES CORPORATION,380,2003-11-10 00:00:00,2019-10-07 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,380.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,CITY SECURITIES CORPORATION,30 SOUTH MERIDIAN ST STE 600,,,,INDIANAPOLIS,IN,46204.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
458,All,All Dealers,,AMERIPRISE TRUST CO,508,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,508.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,AMERIPRISE TRUST CO,996 AXP FINANCIAL CNTR,,,,MINNEAPOLIS,MN,55474.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
459,All,All Dealers,,"NF CLEARING, INC.",632,2002-08-30 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,632.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,"NF CLEARING, INC.",2005 MARKET ST,,,,PHILADELPHIA,PA,19103.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
460,All,All Dealers,00,FOLIOFN INVESTMENTS INC,728,2004-04-05 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,728.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FOLIOFN INVESTMENTS INC,8000 TOWERS CRESCENT DRIVE,SUITE 1500,,,VIENNA,VA,22182.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-27 00:00:00,,,Y
461,All,All Dealers,,ABN AMRO,792,2002-05-25 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,792.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,ABN AMRO,208 S LASALLE ST,MAILING STATION 208322,,,CHICAGO,IL,60604.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
462,All,All Dealers,,ALERUS FINANCIAL,2144,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2144.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,ALERUS FINANCIAL,STE 375,,,,GOLDEN VALLEY,MN,55427.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
463,All,All Dealers,72,UNION BANK NA,2145,2002-05-25 00:00:00,2015-02-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2145.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,UNION BANK NA,530 B STREET,STE 203,,,SAN DIEGO,CA,92101.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
464,All,All Dealers,33,ALIGHT SOLUTIONS LLC,7107,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,7107.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,ALIGHT SOLUTIONS LLC,4 OVERLOOK PT,,,,LINCOLNSHIRE,IL,60069.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-15 00:00:00,,,Y
465,All,All Dealers,,PRUDENTIAL RETIREMENT INSURANCE,4551,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,4551.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,PRUDENTIAL RETIREMENT INSURANCE,& ANNUITY COMPANY,280 TRUMBULL,,,HARTFORD,CT,6103.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
466,All,All Dealers,21,BENEFIT TRUST COMPANY,761,2003-02-20 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,761.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,BENEFIT TRUST COMPANY,5901 COLLEGE BLVD,STE 100,,,OVERLAND PARK,KS,66211.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-26 00:00:00,,,Y
467,All,All Dealers,00,STIFEL NICOLAUS & COMPANY INC,793,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,793.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,STIFEL NICOLAUS & COMPANY INC,501 NORTH BROADWAY,,,,ST LOUIS,MO,63102.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-08-16 00:00:00,,,Y
468,All,All Dealers,,RSM MCGLADREY,7113,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,7113.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,RSM MCGLADREY,AMCORE FINANCIAL PLAZA,501 7TH ST 5TH FLOOR,,,ROCKFORD,IL,61104.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
469,All,All Dealers,,STANDARD RETIREMENT SERVICES INC,7114,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5962.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,STANDARD RETIREMENT SERVICES INC,6 PENN CENTER WEST,STE 211,,,PITTSBURGH,PA,15276.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
470,All,All Dealers,58,T ROWE PRICE,7117,2003-08-18 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,7117.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,T ROWE PRICE RETIREMENT PLAN,4515 PAINTERS MILL RD,,,,OWINGS MILLS,MD,21117.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,N,2011-09-01 00:00:00,,,Y
471,All,All Dealers,00,STOCKCROSS FINANCIAL SERVICES INC,445,2002-07-15 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,445.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,STOCKCROSS FINANCIAL SERVICES INC,1 WASHINGTON MALL,,,,BOSTON,MA,2108.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-07-27 00:00:00,,,Y
472,All,All Dealers,,HOWE BARNES INVESTMENTS,477,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,477.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,HOWE BARNES INVESTMENTS,135 S LASALLE ST #1500,,,,CHICAGO,IL,60603.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
473,All,All Dealers,,VALIC TRUST CO,538,2003-09-22 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,538.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,VALIC TRUST CO,BFDS DCS,66 BROOKS DR,,,BRAINTREE,MA,2184.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
474,All,All Dealers,03,BNY MELLON,954,2004-01-21 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,954.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,THE BANK OF NEW YORK MELLON,525 WILLIAM PENN PLACE,PO BOX 3198,,,PITTSBURGH,PA,15230.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-15 00:00:00,,,Y
475,All,All Dealers,,CNA TRUST CORPORATION,2664,2003-02-07 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2664.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,CNA TRUST CORPORATION,3080 SOUTH BRISTOL ST 2ND FL,,,,COSTA MESA,CA,92626.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
476,All,All Dealers,01,BROADRIDGE,7120,2005-08-26 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5991.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,ADP INC,PO BOX 28233,,,,NEW YORK,NY,10087.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-15 00:00:00,,,Y
477,All,All Dealers,66,VERTICAL MANAGEMENT SYSTEMS,7122,2003-07-01 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5962.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,VERTICAL MANAGEMENT SYSTEMS INC,7 N FAIR OAKS AVE,,,,PASADENA,CA,91103.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,U,U,2013-10-22 00:00:00,,,Y
478,All,All Dealers,04,BNP PARIBAS,2154,2009-08-20 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2154.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,BNP PARIBAS SECURITIES CORPORATION,787 7TH AVE,,,,NEW YORK,NY,10019.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-07-17 00:00:00,,,Y
479,All,All Dealers,45,OPPENHEIMER,571,2003-02-21 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,571.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,OPPENHEIMER & CO INC,85 BROAD ST FL 4,,,,NEW YORK,NY,10004.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-27 00:00:00,,,Y
480,All,All Dealers,00,BECK (H) INC,731,2008-12-09 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,731.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,BECK (H) INC,1114 ROCKVILLE PIKE,4TH FLOOR,,,ROCKVILLE,MD,20852.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-26 00:00:00,,,Y
481,All,All Dealers,00,COSSE INTL SECURITIES INC,8153,2007-03-01 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,8153.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,COSSE INTL SECURITIES INC,1301 5TH AVE,SUITE 3024,,,SEATTLE,WA,98101.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-26 00:00:00,,,Y
482,All,All Dealers,43,NORTHERN TRUST COMPANY,2669,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2669.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,NORTHERN TRUST COMPANY (THE),NORTHERN TRUST BANK NA,801 S CANAL ST,,,CHICAGO,IL,60607.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-15 00:00:00,,,Y
483,All,All Dealers,55,SEI PRIVATE TRUST COMPANY,2039,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2039.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,SEI PRIVATE TRUST COMPANY,ONE FREEDOM VALLEY DR,,,,OAKS,PA,19456.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-01 00:00:00,,,Y
484,All,All Dealers,,TRADEBRIDGE INC,7134,2006-07-05 00:00:00,2015-02-12 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,7134.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,TRADEBRIDGE INC,828 SOUTH CHARLES STREET,,,,BALTIMORE,MD,21230.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
485,All,All Dealers,49,PRINCIPAL,175,2005-08-10 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,175.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,"PRINCIPAL SECURITIES, INC.",711 HIGH ST,,,,DES MOINES,IA,50392.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-15 00:00:00,,,Y
486,All,All Dealers,,R J STEICHEN INC,223,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,223.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,R J STEICHEN INC,5500 WAYZATA BLVD STE 600,,,,MINNEAPOLIS,MN,55416.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
487,All,All Dealers,15,LINCOLN FINANCIAL ADVISORS,478,2005-05-31 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,LINCOLN FINANCIAL ADVISORS CORP,1300 S. CLINTON STREET,,,,FORT WAYNE,IN,46802.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-15 00:00:00,,,Y
488,All,All Dealers,00,SMITH MOORE & CO,494,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,494.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,SMITH MOORE & CO,7777 BONHOMME AVE,SUITE 2400,,,CLAYTON,MO,63105.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-07-30 00:00:00,,,Y
489,All,All Dealers,,BUTLER WICK & CO INC,732,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,732.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,BUTLER WICK & CO INC,700 CITY CENTER,ONE BUILDING,,,YOUNGSTOWN,OH,44503.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
490,All,All Dealers,,GAIL WEISS & ASSOCIATES,7136,2003-10-02 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,761.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,GAIL WEISS & ASSOCIATES,828 S CHARLES ST,,,,BALTIMORE,MD,21230.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
491,All,All Dealers,,OLD KENT BANK,2161,2002-05-25 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2161.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,OLD KENT BANK,4420 44TH ST SE STE A,,,,GRAND RAPIDS,MI,49512.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
492,All,All Dealers,37,KMS FINANCIAL SERVICES,4835,2004-05-06 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,4835.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,KMS FINANCIAL SERVICES,2001 6TH AVE,STE 2801,,,SEATTLE,WA,98121.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2013-08-14 00:00:00,,,Y
493,All,All Dealers,00,DEUTSCHE BANK SECURITIES INC,573,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,573.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,DEUTSCHE BANK SECURITIES INC,345 PARK AVE,,,,NEW YORK,NY,10154.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-07-19 00:00:00,,,Y
494,All,All Dealers,00,CETERA INVESTMENT SERVICES,701,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,701.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,CETERA INVESTMENT SERVICES,400 FIRST ST S STE 300,,,,ST CLOUD,MN,56301.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-08-16 00:00:00,,,Y
495,All,All Dealers,08,"WELLS FARGO CLEARING SERVICES, LLC",733,2002-05-25 00:00:00,2018-10-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,733.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FIRST CLEARING LLC,625 MARQUETTE AVE SOUTH,12TH FLOOR,,,MINNEAPOLIS,MN,55402.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
496,All,All Dealers,00,TRADESTATION SECURITIES INC,271,2004-09-27 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,271.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,TRADESTATION SECURITIES INC,8050 SW 10TH STREET,STE 2000,,,PLANTATION,FL,33324.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-27 00:00:00,,,Y
497,All,All Dealers,45,OPPENHEIMER,303,2008-02-19 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,303.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,OPPENHEIMER TRUST CO,ATTN MUTUAL FUNDS OPERATIONS,85 BROAD ST FL 4,,,NEW YORK,NY,10004.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2013-07-05 00:00:00,,,Y
